0.3492414, 21.8949617747255
0.3725582, 21.1523285070809
0.3959017, 20.5514820778566
0.4192744, 20.0576951329847
0.4426546, 19.6661616038039
0.4660265, 19.3590940740465
0.4893921, 19.1149868855148
0.5127283, 18.5807710962937
0.536032, 17.8356462290812
0.5592852, 17.1924007305149
0.5824565, 16.646568694496
0.6055234, 16.1714428696254
0.6284636, 15.7775536446221
0.6512488, 15.435922585297
0.673872, 15.1585156576101
0.6963089, 14.9154945629325
0.717797, 19.9231348158593
0.7319891, 71.4280905968114
0.7393662, 227.329314272037
0.7439164, 480.641937198124
0.7472858, 754.437468561206
0.750095, 994.897430500593
0.7526141, 1172.42043197224
0.7549715, 1297.81350522961
0.757232, 1379.40722107461
0.7594307, 1437.759222576
0.7615874, 1495.08594667012
0.7637105, 1531.17062129828
0.7658101, 1548.99432440664
0.7678855, 1580.43048462454
0.7699422, 1620.41318938821
0.7719807, 1637.00902107417
0.7740018, 1649.70846556244
0.7760082, 1676.88023993838
0.7779994, 1699.01299991124
0.7799755, 1710.63616995913
0.7819387, 1733.54387519411
0.7838888, 1750.97960134576
0.7858256, 1770.64809506766
0.7877523, 1781.78859308928
0.7896652, 1805.60441025914
0.791568, 1825.9469855911
0.7934592, 1844.27688078597
0.7953401, 1864.71808127094
0.7972116, 1873.49861400711
0.7990729, 1887.14395108379
0.8009239, 1898.30103839856
0.8027657, 1906.29877077051
0.8045983, 1929.72499813037
0.8064223, 1948.41269178287
0.8082386, 1953.17105210003
0.8100452, 1969.17885421293
0.8118448, 1987.37872453251
0.8136355, 1990.63100553042
0.8154192, 2012.10823079699
0.8171954, 2027.48163800333
0.8189641, 2023.30777216313
0.8207251, 2053.25349654725
0.8224792, 2056.74973118409
0.8242264, 2090.38520934649
0.8259671, 2074.90302673363
0.8277019, 2096.93147016975
0.8294291, 2098.95859566374
0.8311506, 2121.667531903
0.8328654, 2140.53779103117
0.8345745, 2150.55903772452
0.8362778, 2145.0719316666
0.837975, 2152.41300551383
0.8396662, 2178.10035199441
0.8413523, 2168.99170192792
0.8430322, 2194.14270923828
0.8447068, 2191.72327693634
0.8463761, 2196.49564676506
0.84804, 2220.21636123931
0.8496992, 2223.9383013066
0.8513529, 2227.7105159788
0.8530021, 2252.93976049211
0.8546457, 2255.20788740114
0.8562846, 2273.06177518973
0.8579181, 2271.02690677268
0.859547, 2275.25898858301
0.8611712, 2295.8831110258
0.8627911, 2308.20024551488
0.8644067, 2307.34393495024
0.8660172, 2323.45261291979
0.8676235, 2331.21575758282
0.8692252, 2342.38977183334
0.8708231, 2331.24580102322
0.8724169, 2352.86340088165
0.8740067, 2357.11157266614
0.8755924, 2359.20920338378
0.8771737, 2357.19680543575
0.8787509, 2383.18732296876
0.8803241, 2398.40969387454
0.8818932, 2395.97708263763
0.8834584, 2404.75684210542
0.8850198, 2407.17009825426
0.8865772, 2441.00309570089
0.8881312, 2413.87311938252
0.8896816, 2427.4664595729
0.8912285, 2427.46050751471
0.8927713, 2451.27805973867
0.8943107, 2455.91899069704
0.8958461, 2451.90861073809
0.8973783, 2469.64594069178
0.8989072, 2469.88721095155
0.9004328, 2485.40272367231
0.9019555, 2483.28589291912
0.9034751, 2517.65653770099
0.9049915, 2508.7599567935
0.9065048, 2506.07903496557
0.9080148, 2520.4125321653
0.9095212, 2517.96085143873
0.9110245, 2540.89399149854
0.9125249, 2534.22042667521
0.914022, 2546.36939458068
0.9155161, 2534.08759604689
0.917007, 2559.58241430862
0.9184946, 2566.61765698351
0.9199789, 2576.82165556516
0.9214604, 2559.9082784707
0.9229388, 2594.96075939206
0.9244153, 2587.61223285217
0.9258885, 2600.33022945207
0.9273588, 2593.67074951227
0.9288257, 2598.92247364811
0.9295155, 80316.4834972413
0.9295498, 756018.595401904
0.9295534, 8651798.53782721
0.9295545, 72301474308.2936
0.9295545, 1343070413.47147
0.9295545, 49809853388.2271
0.9295545, 1846336953.64158
0.9295545, 6336691816.47322
0.9295545, 3980337356.43877
0.9295545, 1597860050.92071
0.9295545, 8118685409.58345
0.9295545, 3687965877.50789
0.9295545, 24934465936.0006
0.9295545, 13047966402.0733
0.9295545, 30741457824.7348
0.9295545, 527345036.719252
0.9295546, 1497816952.74503
0.9295545, Infinity
0.9295545, Infinity
0.9295545, 1367599890.58823
0.9295545, Infinity
0.9295545, 6898998425.94871
0.9295545, Infinity
0.9295545, Infinity
0.9295545, 242737246255.829
0.9295545, Infinity
0.9295545, 37064485153.2333
0.9295545, Infinity
0.9295545, Infinity
0.9295545, 4270152743.36671
0.9295545, Infinity
0.9295545, 77499408065.5963
0.9295545, Infinity
0.9295545, Infinity
0.9295545, 29417996838.8119
0.9295545, Infinity
0.9295545, 6317315090.43399
0.9295545, Infinity
0.9295545, Infinity
0.9295545, 4104491507.17332
0.9295545, Infinity
0.9295545, 3725476406.72645
0.9295545, Infinity
0.9295545, Infinity
0.9295545, 2067237212.36345
0.9295545, Infinity
0.9295545, 248702356827.269
0.9295545, Infinity
0.9295545, Infinity
0.9295545, 1779191413.95116
0.9295545, Infinity
0.9295545, 1375486907.55188
0.9295545, Infinity
0.9295545, Infinity
0.9295545, 128967377318.375
0.9295545, Infinity
0.9295545, 1290736763.16076
0.9295545, Infinity
0.9295545, Infinity
0.9295545, 2331753388.75401
0.9295545, Infinity
0.9295545, 4644682903.35612
0.9295545, Infinity
0.9295545, Infinity
0.9295545, 889512948.282998
0.9295545, Infinity
0.9295545, 139468036701.111
0.9295545, Infinity
0.9295545, Infinity
0.9295545, 7004413772.97383
0.9295545, Infinity
0.9295545, 3863315642.68382
0.9295545, Infinity
0.9295545, Infinity
0.9295545, 81549131521.7556
